Venue Name,Status,Address,Latitude,Longitude,Usage Count,Genres,Examples
"모카클래스",OK,"서울",37.5668260046608,126.978652258309,1192,"class","[샾로맨티시스트]타로카드 원데이 기초부터 실전까지(서울일정); [샾로맨티시스트]타로카드 원데이 기초부터 실전까지 (부산출장); 페이퍼플라워  클래스"
"서울시립 북서울미술관",MISSING_ENTRY,"",,,7,"exhibition","[서울시립 북서울미술관] Buk SeMA 어린이 방학 프로그램 [배낭 탐험가! 전시 투어]; [서울시립 북서울미술관] Buk SeMA 어린이 방학 프로그램 [배낭 탐험가!]; [서울시립 북서울미술관] 일렉트릭 쇼크"
"인스파이어 아레나",OK,"인스파이어 아레나, 공항문화로, 운서동, 중구, 인천광역시, 22384, 대한민국",37.4667814,126.3906416,6,"concert","INSPIRE Concert Series#7 : SEIKO MATSUDA; ［Play＆Stay］CxM［DOUBLE UP］LIVE PARTY in INCHEON+ Hotels; 인스파이어 아레나 백스테이지 투어 V2"
"스케치홀",OK,"서울 종로구 동숭동 1-36",37.5831701538168,127.002275627788,6,"play|kids","남주를 부탁해; 대학로 연극 〈 급식왕 - 급식이사라졌다 〉; 청소년 코미디 연극 〈드립소년단〉"
"콘서트홀 나누",OK,"서울 마포구 망원동 415-26",37.5570610153931,126.904208014987,6,"classic","그들이 남긴 시간; 소리의 숲; 시간의 층위: Layers of Time"
"인천문화예술회관 소공연장",OK,"인천 남동구 구월동 1408",37.447174922188,126.699673872945,6,"musical|classic|kids","2026 가족 뮤지컬 〈이상한 나라의 앨리스〉 - 인천; 2026 라이브 가족뮤지컬〈라푼젤〉 - 인천; 신데렐라 - 인천"
"성남아트센터 앙상블시어터",OK,"성남아트센터 앙상블시어터, 태원지하보도, 이매동, 판교, 분당구, 성남시, 13566, 대한민국",37.4023667,127.1306777,6,"musical|classic|kids","가족뮤지컬 〈급식왕2 - 좀비가 나타났다〉 - 성남; 스쿨매직콘서트(성남); 싱어롱 뮤지컬 〈슈퍼윙스 : 초능력 곤충 대소동〉 - 성남"
"KBS수원아트홀",OK,"경기 수원시 팔달구 인계동 616-2",37.26779363785306,127.03150220972648,6,"musical|play","어린이 드로잉매직쇼 크레용용 (수원); 어린이베스트셀러뮤지컬 콧구멍을후비면(수원); 연극 라면 (수원)"
"청라블루노바홀",OK,"인천 서구 청라동 106-2",37.5240117200914,126.634174254626,6,"concert|play|classic","김정민 전국투어 콘서트：대한민국 락발라더 김정민 - 인천; 박남정 전국투어 콘서트 : The Original SuperStar - 인천; 현진영 감금콘서트 : 신춘절특사 - 인천"
"평택아트센터 대공연장",OK,"경기도 평택시 고덕로 310 ...",37.0428406,127.0357025,6,"classic","빈 소년 합창단 〈신년음악회〉 - 평택; 정명훈 ＆ 드레스덴 슈타츠카펠레 with 임윤찬 - 평택; 코리안 팝스 오케스트라  더 콘서트 with K-가곡 - 평택"
"소극장 쇠내골",INCOMPLETE_DATA (Both),"정보 없음",,,6,"musical","［청주,세종］뮤지컬 베어만 : 마지막잎새; ［청주,세종］뮤지컬 빌의구둣방; ［청주,세종］어린이가족뮤지컬 “빨간모자야.조심해！”"
"대전 평송청소년문화센터 대극장",INCOMPLETE_DATA (Both),"정보 없음",,,6,"musical","2026 가족매직콘서트 〈판타스틱 매직콘서트〉 - 대전; 가족뮤지컬 〈마인블록월드:우리가 만드는 세상〉 - 대전; 뮤지컬 〈개구쟁이 특공대 : 마녀저택〉 - 대전"
"경상남도문화예술회관 대공연장",INCOMPLETE_DATA (Both),"정보 없음",,,6,"musical|play|classic|etc","뮤지컬 〈미세스 다웃파이어〉 - 진주; 국립극단 〈그의 어머니 Mother of Him〉 - 진주; 손열음 ＆ 고잉홈프로젝트 - 진주"
"K현대미술관",OK,"서울 강남구 신사동 666-7",37.524349883168405,127.03913323759338,6,"exhibition|unknown","괴짜전 2025; 핑크버블; 괴짜전 2025"
"궁궐사랑",OK,"서울특별시 서초구 명달로 97-9",37.4837,127.0324,6,"leisure","［궁궐사랑］ 서촌투어; ［궁궐사랑］ 정동투어; ［궁투어］ 경복궁여행"
"경주엑스포대공원",INCOMPLETE_DATA (Both),"정보 없음",,,6,"exhibition|leisure","［경주］ 엑스포대공원+바니베어뮤지엄 PKG; ［경주］ 엑스포대공원+자동차박물관 즐길거리 패키지; ［경주］ 엑스포대공원+키덜트뮤지엄 주간 패키지"
"어디든가게",INCOMPLETE_DATA (Both),"정보 없음",,,6,"leisure","［경주］ 경주 야경 투어 : 시간을 거닐다; ［경주］ 야외 방탈출 추리게임 (물오름달 열닷새); ［경주］ 야외 방탈출 추리게임 (잔상일지: 시간이 쌓인 경주에서의 단상)"
"동궁원",INCOMPLETE_DATA (Both),"정보 없음",,,6,"leisure","［경주］ 경주가볼만한곳! 추억의달동네+동궁원 패키지; ［경주］ 동궁원; ［경주］ 동궁원+렛미체인지 교복or의상대여 패키지 이용권"
"더마파크",INCOMPLETE_DATA (Both),"정보 없음",,,6,"exhibition|leisure","［제주］ 더마파크+세계자동차＆피아노박물관; ［제주］ 더마파크+불빛정원; ［제주］ 제주 더마파크 공연+심쿵혜택"
"서울 중구",MISSING_ENTRY,"",,,6,"festival","서울라이트 DDP 겨울; 겨울, 청계천의 빛; 서울빛초롱축제"
"서울공예박물관",OK,"서울공예박물관",37.5765519,126.9834467,6,"kids|exhibition","[키즈][서울/종로] 아름다운 우리의 미술사, 서울공예박물관; [서울공예박물관] 또롱또롱 마법사 금도목섬!_1,2월; [서울공예박물관] 금기숙 기증특별전 [Dancing, Dreaming, Enlightening]"
"충무아트센터 중극장 블랙",OK,"서울 중구 퇴계로 387",37.5660161094843,127.014809694016,5,"musical","［로터리 티켓］뮤지컬 〈비하인드 더 문 (Behind the Moon)〉; 뮤지컬 〈비하인드 더 문 (Behind the Moon)〉; 뮤지컬 〈홍련〉"
"소월아트홀",OK,"소월아트홀, 고산자로12길, 행당동, 행당1동, 성동구, 서울특별시, 04744, 대한민국",37.559331,127.0360402,5,"musical|classic","가족뮤지컬 〈마인블록월드 : 우리가 만드는 세상〉 - 서울; 뮤지컬 ‘멜로우TV 〈 Run it up, 팀나빠 〉’; 바다탐험대 옥토넛 시즌4 : 숨겨진 보물을 찾아라! - 서울"
"올림픽공원 올림픽홀",OK,"서울 송파구 방이동 88",37.51474165901363,127.12753246584705,5,"concert","〈미스터트롯3〉 TOP7 서울콘서트; 2025-26 장민호 전국투어 콘서트 ‘호시절 : 9.11Mhz’ - 서울; 싱어게인4 전국투어 콘서트 - 서울"
"명화라이브홀",OK,"서울 영등포구 영등포동2가 94-139",37.5216013765703,126.912475087298,5,"concert","2025-26 강승윤(KANGSEUNGYOON) : PASSAGE ＃2 CONCERT TOUR IN SEOUL; 2026 김광진 앵콜 콘서트 〈The Treasure〉; 크라프트베르크 내한공연"
"국립극장 하늘극장",OK,"서울 중구 장충동2가 산 14-67",37.552859777890085,127.00042551711707,5,"play|classic|etc","국립극장 마당놀이 〈홍길동이 온다〉; 꾸러기음악회-봄이 오는 소리; 국립국악관현악단 어린이 음악회 〈신나락 만나락〉"
"고양어울림누리 어울림극장",OK,"경기 고양시 덕양구 성사동 777",37.6502205371056,126.835486406393,5,"musical","［고양］ 가족뮤지컬 〈로보카폴리 - 브룸스타운의 에너지를 지켜라!〉; 가족뮤지컬 〈뽀로로와 신비한 여행〉 - 고양; 가족뮤지컬 〈알파블록스〉 - 고양"
"안양아트센터 관악홀",OK,"경기 안양시 만안구 안양동 550",37.38460941042,126.931360569826,5,"musical|concert","〈가족뮤지컬〉 뽀로로와 신비한 여행 - 안양; 뮤지컬 〈설민석의 한국사 대모험 : 안중근〉 - 안양; 2026 김장훈 전국투어 콘서트 : 원맨쇼 - 안양"
"수원SK아트리움 대공연장",OK,"경기 수원시 장안구 정자동 947",37.3096881340366,126.986481574203,5,"musical|concert","2026 뮤지컬 〈100층짜리 집〉 - 수원; 베베핀 뮤지컬 〈두근두근 새친구〉 - 수원; ［데뷔 60주년 기념공연］2025 남진 전국투어 콘서트 - 수원"
"용인어린이상상의숲 공연놀이터",OK,"경기 용인시 처인구 동백죽전대로 61 용인어린이상상의숲",37.2474697,127.1653562,5,"musical|play","2026 월간톡톡 공연놀이터 - 쇼!프라이즈 - 용인; 빨간머리앤의 풍선동화 - 용인; 어린이 국악 뮤지컬 〈동물원에 간 고양이〉 - 용인"
"구리아트홀 코스모스 대극장",OK,"경기 구리시 교문동 390",37.5953506560501,127.129657160848,5,"musical|classic","2026. 〈가족뮤지컬 엄마까투리 - 유치원도,도시도 처음이야〉 - 구리; 뮤지컬 〈개구쟁이 특공대 : 마녀저택〉 - 구리; 싱어롱뮤지컬 브레드이발소 〈브레드와 윌크의 세계여행〉 - 구리"
"수원문화원 빛누리아트홀",OK,"경기 수원시 권선구 호매실동 1366",37.265377006891974,126.956935278737,5,"musical|classic","2026. 가족극 〈어린이 마술쇼〉 - 수원; 가족뮤지컬 〈꼬마버스 타요 - 소원을 들어주는 요술 지팡이 대소동〉 - 수원; 가족뮤지컬 〈뽀로로와 신비한 여행〉 - 수원"
"안산문화예술의전당 달맞이극장",OK,"경기 안산시 단원구 고잔동 817",37.3206321812948,126.823093318687,5,"musical|classic","가족뮤지컬 〈꼬마버스 타요 - 소원을 들어주는 요술 지팡이 대소동〉 - 안산; 어린이뮤지컬 〈렛잇고〉 - 안산; K-히어로 뮤지컬 〈똥볶이 할멈 : 정의의 맛〉 - 안산"
"용인포은아트홀",OK,"용인포은아트홀, 포은대로, 신봉동, 수지구, 용인시, 경기도, 16870, 대한민국",37.3245829,127.1046591,5,"musical|concert|classic","가족뮤지컬 〈꼬마버스 타요 - 소원을 들어주는 요술 지팡이 대소동〉 - 용인; 뮤지컬 〈맘마미아!〉 - 용인; YB REMASTERED 3.0 : Odyssey - 용인"
"경기아트센터 대극장",OK,"경기 수원시 팔달구 인계동 1117",37.2615818857951,127.037571376779,5,"musical|concert|play|classic","뮤지컬 〈레드북〉 - 수원; 뮤지컬 헬로카봇 스페셜 시즌9 〈전설의 용사를 찾아서〉 - 수원; 2026 변진섭 전국투어 콘서트 변천사 시즌2.5 : 시간여행 - 수원"
"용인시문예회관 처인홀",OK,"경기 용인시 처인구 김량장동 346",37.23178996207017,127.19890287366283,5,"musical|concert|play","뮤지컬 집사TV 〈대저택 문의 비밀〉 : part.1 - 용인; 베베핀 뮤지컬 〈두근두근 새친구〉 - 용인; 오리지널 과학마술콘서트 시즌1 (용인)"
"엘림아트센터 엘림홀",OK,"인천 서구 청라동 152-14",37.532056970344534,126.63688193896643,5,"classic","레빈시은 권 바이올린 독주회: 새롭게, 봄; 선데이콘서트 ［해설이 있는 렉처콘서트］ - 인천; 선데이콘서트 ［이찬기 바이올린 독주회］ - 인천"
"BOK아트센터",INCOMPLETE_DATA (Both),"정보 없음",,,5,"musical","2026 가족 뮤지컬 〈어린이캣 리틀캣〉 - 세종; 2026 베스트셀러 어린이 뮤지컬 〈콧구멍을 후비면〉 - 세종; 2026 베스트셀러 어린이 뮤지컬〈사과가 쿵〉 - 세종시"
"대전시립연정국악원 큰마당",INCOMPLETE_DATA (Both),"정보 없음",,,5,"concert|classic|etc","2026 기획공연 국악콘서트 〈 장끼자랑 - 사내들 〉; 이화선 작가 17주년 기념 캘리그라피 퍼포먼스 콘서트 - 대전; 대전시립교향악단 마티네 콘서트 1 모차르트 탄생 270주년"
"대백프라자 10층 프라임홀",INCOMPLETE_DATA (Both),"정보 없음",,,5,"musical","2026 〈매직키즈서커스쇼〉 - 대구; 2026 가족매직쇼 〈판타스틱매직콘서트〉 - 대구; 2026 라이브 가족뮤지컬 〈벌거벗은 임금님〉 - 대구"
"대구어린이세상 꾀꼬리극장",INCOMPLETE_DATA (Both),"정보 없음",,,5,"musical","가족뮤지컬 피터팬 - 대구; 뮤지컬 〈개구쟁이 특공대 : 마녀저택〉 - 대구; 뮤지컬 멜로우TV 〈Run it up, 팀 나빠〉 - 대구"
"대구문화예술회관 팔공홀 (대극장)",INCOMPLETE_DATA (Both),"정보 없음",,,5,"concert|classic|etc","SONCLAIR ‘SCENT OF VALENTINE FESTIVAL’ - 대구; 금난새의 두시 데이트 - 대구; 대구시립교향악단〈말러 교향곡 제1번 ‘거인’〉 - 대구"
"부산 동래문화회관 대극장",INCOMPLETE_DATA (Both),"정보 없음",,,5,"musical","2026 가족매직쇼 〈매직키즈 서커스쇼〉 - 부산; 2026 베스트셀러 뮤지컬 〈누가 내 머리에 똥쌌어？〉 - 부산; 2026 베스트셀러 뮤지컬 〈콧구멍을 후비면〉 - 부산"
"울산중구문화의전당 함월홀",INCOMPLETE_DATA (Address),"정보 없음",37.5637,126.9975,5,"musical|classic","2026 베스트셀러 어린이뮤지컬 〈콧구멍을 후비면〉 - 울산; 바다탐험대 옥토넛 시즌4 : 숨겨진 보물을 찾아라! - 울산; 싱어롱뮤지컬 브레드이발소 〈브레드와 윌크의 세계여행〉 - 울산"
"부산콘서트홀 콘서트홀",INCOMPLETE_DATA (Both),"정보 없음",,,5,"classic","낭만주의 거장 〈차이코프스키 ＆ 라흐마니노프 ＆ 신세계로부터〉 - 부산; 사카리 오라모 ＆ BBC 심포니 오케스트라 with 손열음 - 부산; 안드라스 쉬프 피아노 리사이틀 - 부산"
"DDP 뮤지엄 전시 2관",OK,"서울 중구 을지로 281 동대문디자인플라자뮤지엄",37.5637,126.9975,5,"exhibition","［앵콜 30% 할인］ 하이퍼알고리즘 단일권 울트라백화점; ［앵콜 30% 할인］ 하이퍼알고리즘 올시즌권 울트라백화점; ［얼리버드 30% 할인］ 포스트서브컬쳐 단일권 울트라백화점 시즌2"
"N 서울타워",OK,"서울 용산구 용산동2가 산 1-3",37.5513049702718,126.988230622132,5,"leisure","［남산］ N서울타워 더플레이스다이닝 2인 / 3인 PKG; ［남산］ N서울타워 전망대 이용권; ［남산］ N서울타워 전망대+엔그릴 PKG"
"헬로마이디노＆VR테마파크",INCOMPLETE_DATA (Both),"정보 없음",,,5,"exhibition|leisure","［경주］ 헬로마이디노＆VR테마파크+코오롱호텔 TAT전시회; ［경주］ 헬로마이디노＆VR테마파크 이용권; ［경주］ 헬로마이디노＆VR테마파크+바니베어뮤지엄 이용권"
"로봇랜드",INCOMPLETE_DATA (Both),"정보 없음",,,5,"leisure","［경남］ 마산 로봇랜드 종일/오후 이용권 (~1/31); ［경남］ 마산 로봇랜드 종일권 + 로봇스쿨 레이싱카 PKG (~1/31); ［경남］ 마산 로봇랜드 종일권 + 채나교복 PKG (~1/31)"
"아쿠아플라넷 여수",INCOMPLETE_DATA (Both),"정보 없음",,,5,"leisure","［26/1/1~1/31］ 아쿠아플라넷 여수 + 여수예술랜드 PKG; ［26/1/1~1/31］ 아쿠아플라넷 여수 + 해상케이블카 PKG; 아쿠아플라넷 여수 + 라마다짚트랙 PKG"
"충무아트센터",OK,"서울특별시 중구 퇴계로 387",37.5637,126.9975,5,"kids|musical|unknown","보노보노 40주년 특별전 in Seoul; [중구문화재단] 2026 월요극장 - 뮤지컬 [비하인드 더 문]; [중구문화재단] 뮤지컬 [비하인드 더 문(Behind the Moon)]"
"서울 서초구",MISSING_ENTRY,"",,,5,"festival","한강페스티벌; 방배카페 골목페스타; 케미스트릿 강남역 페스티벌"
"양천문화회관 대극장",OK,"서울 양천구 신정동 322",37.5164838127114,126.863262711975,4,"musical|play","2026. 가족뮤지컬 〈엄마까투리 - 유치원도,도시도 처음이야〉; 어린이뮤지컬 캣; 흥부와 놀부 (양천)"
"용산아트홀 대극장 미르",OK,"서울 용산구 이태원동 34-87",37.5328454776885,126.990310759146,4,"musical","가족뮤지컬 〈고고다이노 곤충탐험대 : 고고다이노가 작아졌어요〉 - 서울; 가족뮤지컬 〈급식왕2 - 좀비가 나타났다〉 - 서울 용산; 최형배 마술사의 울트라매직콘서트 (용산)"
"해당공연 공연장－서울",OK,"서울 종로구 종로 272",37.5702847,126.9826196,4,"musical|classic","뮤지컬 〈말리〉 ＆ 〈은밀하게 위대하게:THE LAST〉 패키지 티켓; 2026 존 엘리엇 가디너 패키지; 아벨 콰르텟 베토벤 현악사중주 전곡연주 패키지"
"잠실실내체육관",OK,"서울 송파구 잠실동 10",37.516179021092626,127.07598208253374,4,"concert","［Play＆Stay］LE SSERAFIM TOUR ＇EASY CRAZY HOT＇ENCORE IN SEOUL+Hotel; 원 오크 록 내한공연; 원리퍼블릭 내한공연"
"블루스퀘어 SOL트래블홀",OK,"서울 용산구 한남동 727-56",37.54061156903693,127.00263981122293,4,"concert","2026 10CM Asia Tour 〈To 10CM: Chapter 1〉 in Seoul; 82MAJOR 5th 콘서트 〈비범 : BE 범〉; 드림씨어터 40주년 기념 내한공연"
"KT＆G 상상마당 라이브홀",OK,"서울 마포구 서교동 367-5",37.5509224009872,126.921100311063,4,"concert","러브 내한공연 (luv ASIA TOUR 2026 in SEOUL); 빌리롬 내한공연 (Billyrrom Asia Tour 2026 “Jupiter＝”); 민트페스타 vol.80"
"광주 조선대학교 해오름관",OK,"광주 동구 조선대5길 31",35.1408256658552,126.932989141373,4,"concert|musical","DK UNIVERSE 〈 TIMELESS 〉 - 광주; 2026. 가족뮤지컬 〈정승제 수학 대모험 : 수포자의 비밀〉 - 광주; 뮤지컬 최고다 호기심딱지 시즌3 〈동화나라구출대작전〉 - 광주"
